id,graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,total_modulos,modulos_iniciados,modulos_finalizados,certificados
396807412,Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,Diretor,Laminados,0,0,1,10,Facebook,10,2,1,0
206984554,Licenciatura,UFRJ,Advogado,servicos,0,0,1,8,Minha empresa - benefício LITpass,28,5,2,0
625629132,MBA,UNIP,Sócio/Dono/Proprietário,Oleo e Gas,0,0,1,8,Outros,10,8,7,0
215615323,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Coordenador,Estado,1,1,1,7,Facebook,27,22,22,0
682454399,MBA,UFPE,Sócio/Dono/Proprietário,Estado,0,0,1,10,Saint Paul,538,364,349,2
738108580,MBA,UFRJ,SEM EXPERIÊNCIA,Montadora,0,0,1,8,Outros,21,18,17,0
293484572,Bacharelado,Universidade Metodista de Sao Paulo,Supervisor,Eletroeletronicos,1,1,1,10,Google,10,8,7,0
951759664,MBA,UNICAMP,Sócio/Dono/Proprietário,Borracha,1,1,1,3,YouTube,89,19,13,0
106887104,Bacharelado,Universidade Metodista de Sao Paulo,Outros,Entretenimento,1,1,1,6,Facebook,71,71,71,0
146269855,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Coordenador,Siderurgica,0,0,1,2,Facebook,76,72,70,1
518189900,Bacharelado,UEPB,Outros,servicos,1,1,1,5,Google,76,72,71,5
985012872,Especialização,UFPE,Coordenador,Eletroeletronicos,1,1,1,4,Saint Paul,169,43,39,0
669547087,Bacharelado,UEPB,Gerente,Eletroeletronicos,0,0,1,3,Outros,68,13,9,0
496454839,Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,servicos,1,1,1,9,Google,100,99,99,0
833659169,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Gerente,Eletrodomesticos,0,0,1,9,Mídia (revista/jornal/web),29,10,8,0
191021916,MBA,UFPE,Assessor,Laminados,0,0,1,4,Google,27,19,14,0
623694047,SEM FORMAÇÃO,UFRJ,Sócio/Dono/Proprietário,Entretenimento,0,0,1,8,Facebook,40,17,16,0
749035155,Tecnólogo,UEPB,Outros,Montadora,0,0,1,5,Facebook,94,51,46,1
124539620,SEM FORMAÇÃO,UNICAMP,Assessor,Siderurgica,0,0,1,3,Outros,25,3,1,0
615743728,Licenciatura,UFSCar,Coordenador,Laminados,1,1,1,10,Google,210,67,56,0
926870863,SEM FORMAÇÃO,FGV-RJ,Analista,Eletrodomesticos,1,1,1,7,Minha empresa - benefício LITpass,58,15,7,0
384546277,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Diretor,Eletrodomesticos,1,1,1,8,Outros,33,33,33,1
936807614,Licenciatura,Unesp,Sócio/Dono/Proprietário,Oleo e Gas,0,0,1,9,Outros,153,80,73,0
724772895,Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Supervisor,Eletroeletronicos,1,1,1,6,Google,231,210,201,4
382967919,Licenciatura,UNIP,Analista,Estado,0,0,1,9,Mídia (revista/jornal/web),601,564,556,3
970607301,Bacharelado,UEPB,SEM EXPERIÊNCIA,e-commerce,0,0,1,5,YouTube,27,6,5,0
917323882,Bacharelado,FACULDADE ANHANGUERA,Analista,Eletrodomesticos,0,0,1,3,Outros,21,19,15,1
723279705,Especialização,FACULDADE ANHANGUERA,Diretor,Eletrodomesticos,1,1,1,8,Saint Paul,38,19,15,0
516136880,Tecnólogo,UNIVERSIDADE CRUZEIRO DO SUL,Supervisor,Entretenimento,1,1,1,9,YouTube,33,5,2,0
802523865,SEM FORMAÇÃO,UEPB,Diretor,Eletrodomesticos,0,0,1,4,Saint Paul,27,26,26,0
190188897,Tecnólogo,Escola Paulista de Direito,Supervisor,e-commerce,1,1,1,6,Outros,290,81,55,0
401595968,MBA,FGV-RJ,Analista,servicos,1,1,1,7,YouTube,100,88,87,0
638152016,Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Montadora,1,1,1,8,Minha empresa - benefício LITpass,30,2,1,0
982725537,Bacharelado,UFSCar,Assessor,Borracha,0,0,1,2,Outros,10,9,7,0
396171669,Bacharelado,UFPE,Diretor,Siderurgica,0,0,1,9,Google,137,81,67,0
858489960,MBA,UEPB,Sócio/Dono/Proprietário,Laminados,1,1,1,9,Saint Paul,33,7,3,0
584483796,Tecnólogo,UEPB,Coordenador,Oleo e Gas,0,0,1,3,Outros,27,15,11,0
903376404,SEM FORMAÇÃO,UNICAMP,Gerente,Siderurgica,1,1,1,6,Outros,96,17,12,0
137314634,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Diretor,Laminados,1,1,1,6,Instagram,84,13,6,0
720102874,SEM FORMAÇÃO,Unesp,Gerente,Eletroeletronicos,1,1,1,5,Linkedin,27,4,2,0
190642324,Especialização,UFRN,Coordenador,Estado,0,0,1,4,Outros,73,69,64,1
791984066,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,SEM EXPERIÊNCIA,Montadora,0,0,1,7,Google,28,26,21,0
502886519,MBA,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Coordenador,Eletrodomesticos,0,0,1,3,Facebook,33,8,2,0
981470356,SEM FORMAÇÃO,UFRN,SEM EXPERIÊNCIA,Siderurgica,0,0,1,10,Saint Paul,19,5,2,0
984448050,Especialização,Escola Paulista de Direito,SEM EXPERIÊNCIA,Eletrodomesticos,0,0,1,6,Facebook,30,3,2,0
875797093,Especialização,FATEC,Diretor,Estado,1,1,1,8,Outros,69,6,2,0
159330773,Tecnólogo,UFRN,SEM EXPERIÊNCIA,Siderurgica,0,0,1,4,Mídia (revista/jornal/web),30,11,9,0
665363666,MBA,FACULDADE ANHANGUERA,Gerente,Siderurgica,0,0,1,8,Mídia (revista/jornal/web),13,5,3,0
274495271,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Outros,Montadora,1,1,1,9,Mídia (revista/jornal/web),57,13,9,0
522760164,MBA,FACULDADE ANHANGUERA,Supervisor,Eletroeletronicos,1,1,1,5,Outros,48,35,30,1
674718028,MBA,UFPE,SEM EXPERIÊNCIA,Eletrodomesticos,1,1,1,3,Saint Paul,33,33,33,0
600008086,SEM FORMAÇÃO,USP,Supervisor,Estado,1,1,1,9,YouTube,30,25,23,0
669091908,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Sócio/Dono/Proprietário,Montadora,0,0,1,3,Instagram,27,22,22,0
702315672,MBA,UFSCar,Analista,Eletroeletronicos,0,0,1,5,Minha empresa - benefício LITpass,20,13,11,0
720430533,Tecnólogo,UNIP,Analista,Oleo e Gas,0,0,1,3,Linkedin,71,5,3,0
664027621,Bacharelado,Unesp,Sócio/Dono/Proprietário,Entretenimento,1,1,1,8,Mídia (revista/jornal/web),36,3,1,0
467874138,Especialização,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Estado,0,0,1,2,Outros,33,9,8,0
262763661,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Coordenador,Eletroeletronicos,1,1,1,6,Linkedin,229,84,66,1
749027922,SEM FORMAÇÃO,Unesp,Coordenador,servicos,1,1,1,2,Facebook,69,21,21,0
383044720,Tecnólogo,USP,Outros,Laminados,0,0,1,10,Saint Paul,98,71,68,0
493524998,Licenciatura,UFSCar,Sócio/Dono/Proprietário,Siderurgica,0,0,1,9,Minha empresa - benefício LITpass,449,193,154,0
528659724,Tecnólogo,UFSCar,Diretor,Entretenimento,0,0,1,8,Instagram,37,13,8,0
166330623,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Outros,Montadora,0,0,1,2,Facebook,25,17,12,0
777644487,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,SEM EXPERIÊNCIA,Estado,0,0,1,10,Mídia (revista/jornal/web),29,10,5,0
880353133,Especialização,Escola Paulista de Direito,Coordenador,Laminados,1,1,1,9,Google,21,4,2,0
714218754,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Oleo e Gas,0,0,1,8,Linkedin,20,14,10,0
795114774,Licenciatura,Unesp,Diretor,Eletrodomesticos,1,1,1,7,Facebook,30,4,3,0
266781709,Especialização,UNIVERSIDADE NOVE DE JULHO,Analista,Entretenimento,0,0,1,4,Saint Paul,174,15,9,0
107602287,MBA,UEPB,Engenheiro,Estado,1,1,1,10,Minha empresa - benefício LITpass,145,78,61,0
509823396,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,Montadora,0,0,1,6,Facebook,10,8,3,0
460989762,Bacharelado,Universidade Metodista de Sao Paulo,Supervisor,servicos,0,0,1,7,Saint Paul,39,38,37,0
602059549,Tecnólogo,UFF,Engenheiro,servicos,1,1,1,3,YouTube,22,22,21,0
719963825,MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,Laminados,0,0,1,4,Google,405,267,231,0
265198529,Licenciatura,UNICAMP,Diretor,Siderurgica,1,1,1,3,Outros,26,3,1,0
877391747,Especialização,FATEC,Advogado,Eletroeletronicos,0,0,1,3,Minha empresa - benefício LITpass,29,2,2,0
921581233,MBA,UFRJ,SEM EXPERIÊNCIA,Estado,1,1,1,8,Instagram,67,15,12,0
741305924,Licenciatura,UFF,Analista,Eletroeletronicos,1,1,1,8,Instagram,27,10,8,0
958800073,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Engenheiro,e-commerce,1,1,1,7,Google,32,4,1,0
119085120,Bacharelado,Unesp,Coordenador,Borracha,0,0,1,8,Instagram,134,97,88,0
350926929,SEM FORMAÇÃO,UEPB,Advogado,e-commerce,0,0,1,7,YouTube,138,82,71,0
878195704,MBA,Escola Paulista de Direito,Sócio/Dono/Proprietário,servicos,1,1,1,2,Saint Paul,37,4,3,0
779381688,SEM FORMAÇÃO,UEPB,Outros,Laminados,0,0,1,8,Facebook,210,185,157,4
426030703,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Siderurgica,1,1,1,2,Outros,10,5,4,0
330088094,Tecnólogo,USP,Advogado,Siderurgica,0,0,1,4,Outros,150,77,73,2
696681743,MBA,UFPE,Coordenador,Entretenimento,1,1,1,3,Mídia (revista/jornal/web),149,81,51,0
967826009,Bacharelado,UNIVERSIDADE NOVE DE JULHO,Analista,Oleo e Gas,0,0,1,5,Saint Paul,10,3,1,0
520397008,Bacharelado,USP,Outros,Eletroeletronicos,0,0,1,9,Minha empresa - benefício LITpass,99,96,95,3
708830338,Tecnólogo,UFRJ,Engenheiro,Laminados,1,1,1,7,Linkedin,10,4,2,0
312567914,Especialização,UFRN,Analista Senior,e-commerce,1,1,1,4,Outros,33,10,8,0
178042197,Bacharelado,UNIVERSIDADE NOVE DE JULHO,Advogado,Entretenimento,0,0,1,9,Minha empresa - benefício LITpass,88,18,12,0
557808046,Especialização,USP,Advogado,Oleo e Gas,1,1,1,9,Outros,10,3,2,0
396467159,Especialização,UFF,Analista,Oleo e Gas,1,1,1,5,Saint Paul,18,6,3,0
816599777,Tecnólogo,UFRJ,SEM EXPERIÊNCIA,Eletrodomesticos,0,0,1,2,Outros,40,40,40,4
325461188,SEM FORMAÇÃO,UNICAMP,Coordenador,Siderurgica,0,0,1,5,YouTube,28,23,21,0
576074210,MBA,Escola Paulista de Direito,Analista,Laminados,0,0,1,2,Instagram,31,4,2,0
168176844,MBA,UNIP,Supervisor,servicos,0,0,1,4,Outros,59,5,2,0
666483521,MBA,FATEC,Analista Senior,Entretenimento,1,1,1,6,Outros,71,21,16,0
433427943,Especialização,Universidade Metodista de Sao Paulo,Sócio/Dono/Proprietário,Estado,0,0,1,4,Mídia (revista/jornal/web),134,73,70,0
464782213,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Supervisor,Borracha,1,1,1,9,Facebook,27,27,23,1
794149262,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista,Siderurgica,1,1,1,6,YouTube,84,58,55,0
327804286,SEM FORMAÇÃO,FATEC,Gerente,Siderurgica,1,1,1,6,Linkedin,81,20,14,0
280869902,Licenciatura,UNIVERSIDADE NOVE DE JULHO,Supervisor,Eletrodomesticos,1,1,1,6,Minha empresa - benefício LITpass,30,22,15,0
767204895,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,servicos,1,1,1,10,Saint Paul,76,35,29,1
220472901,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Eletrodomesticos,1,1,1,9,Saint Paul,227,130,120,4
360469346,Licenciatura,UFRJ,Supervisor,Oleo e Gas,1,1,1,8,Google,92,17,11,0
443376431,Licenciatura,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Sócio/Dono/Proprietário,Entretenimento,0,0,1,9,Saint Paul,541,307,280,0
254501191,Bacharelado,FGV-RJ,Engenheiro,Montadora,1,1,1,5,Google,207,46,35,0
718390174,Especialização,USP,Gerente,Oleo e Gas,0,0,1,7,Google,114,114,114,0
568181009,Licenciatura,Universidade Metodista de Sao Paulo,Analista,Eletroeletronicos,0,0,1,10,Linkedin,33,11,9,0
946326047,MBA,UFSCar,Engenheiro,Estado,0,0,1,10,Minha empresa - benefício LITpass,49,49,49,2
762276451,Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Diretor,Borracha,0,0,1,5,Outros,27,13,12,0
316836145,MBA,FATEC,Assessor,Eletrodomesticos,1,1,1,5,Instagram,54,28,23,0
879437069,Especialização,INSPER INSTITUTO DE ENSINO E PESQUISA,Advogado,Borracha,1,1,1,3,Outros,73,12,7,0
403375311,Licenciatura,FGV-RJ,Gerente,Siderurgica,1,1,1,5,Outros,33,29,25,1
498674926,SEM FORMAÇÃO,UNIVERSIDADE CRUZEIRO DO SUL,Sócio/Dono/Proprietário,servicos,1,1,1,4,Outros,164,32,27,0
662193070,Licenciatura,UFPE,Assessor,Borracha,0,0,1,10,Facebook,33,12,5,0
520158756,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,Laminados,1,1,1,9,YouTube,11,3,1,0
707617078,Tecnólogo,UFPE,SEM EXPERIÊNCIA,Oleo e Gas,0,0,1,6,Mídia (revista/jornal/web),97,8,4,0
511857364,MBA,UFRJ,Advogado,Eletroeletronicos,1,1,1,8,Saint Paul,88,22,15,0
603950362,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Gerente,Eletrodomesticos,0,0,1,4,Outros,39,4,1,0
984503630,Especialização,UFSCar,Supervisor,servicos,1,1,1,2,Outros,244,117,111,3
975694530,MBA,Escola Paulista de Direito,Analista Senior,Montadora,0,0,1,5,Instagram,38,4,2,0
791407953,Bacharelado,Universidade Metodista de Sao Paulo,Analista,Eletrodomesticos,0,0,1,6,Facebook,89,25,14,0
440322959,Licenciatura,UEPB,Coordenador,Eletroeletronicos,1,1,1,2,Outros,330,289,221,0
731478444,Bacharelado,FGV-RJ,Sócio/Dono/Proprietário,Entretenimento,1,1,1,9,Mídia (revista/jornal/web),31,2,1,0
430504959,MBA,UFRN,Coordenador,Oleo e Gas,0,0,1,10,Mídia (revista/jornal/web),21,15,9,0
239437245,Licenciatura,FACULDADE ANHANGUERA,Supervisor,Oleo e Gas,1,1,1,7,Facebook,10,3,1,0
219214749,MBA,FACULDADE ANHANGUERA,Analista Senior,Entretenimento,0,0,1,5,Mídia (revista/jornal/web),81,10,5,0
631160709,SEM FORMAÇÃO,UEPB,Analista,Siderurgica,1,1,1,2,Outros,30,2,1,0
687520086,Licenciatura,UFPE,Engenheiro,Entretenimento,1,1,1,3,Outros,118,104,103,0
102863593,MBA,UFF,Coordenador,Montadora,0,0,1,6,Google,29,20,19,0
998427480,SEM FORMAÇÃO,Unesp,Engenheiro,e-commerce,0,0,1,9,Outros,152,50,26,0
488948069,MBA,USP,Supervisor,Entretenimento,1,1,1,9,Outros,85,20,11,0
106991115,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Coordenador,Laminados,1,1,1,6,Mídia (revista/jornal/web),29,29,29,1
461238944,MBA,Universidade Metodista de Sao Paulo,Diretor,Entretenimento,1,1,1,8,Mídia (revista/jornal/web),40,38,36,0
689410410,Licenciatura,UEPB,Sócio/Dono/Proprietário,Eletroeletronicos,1,1,1,10,Instagram,30,18,13,1
157154447,SEM FORMAÇÃO,FATEC,Diretor,Oleo e Gas,1,1,1,5,Instagram,63,13,11,0
135413508,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Engenheiro,Oleo e Gas,0,0,1,2,YouTube,10,9,7,0
545185776,SEM FORMAÇÃO,UFSCar,Coordenador,Laminados,1,1,1,4,Google,27,27,23,0
344844559,SEM FORMAÇÃO,UFRN,Outros,Montadora,1,1,1,10,Outros,11,10,6,0
405975532,SEM FORMAÇÃO,UNIP,SEM EXPERIÊNCIA,Entretenimento,0,0,1,2,Outros,698,283,180,0
487072070,Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Advogado,Eletroeletronicos,0,0,1,3,Linkedin,10,5,3,0
710237043,Tecnólogo,UEPB,Assessor,Borracha,1,1,1,2,Outros,30,5,1,0
651660470,Bacharelado,Unesp,Analista,Oleo e Gas,0,0,1,8,YouTube,122,75,71,2
386784661,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Assessor,servicos,1,1,1,7,Saint Paul,10,4,1,0
822134045,Tecnólogo,FACULDADE ANHANGUERA,Engenheiro,servicos,1,1,1,2,Instagram,100,12,5,0
482988613,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,SEM EXPERIÊNCIA,Estado,0,0,1,5,Facebook,38,6,1,0
235590510,MBA,UFF,Sócio/Dono/Proprietário,Estado,1,1,1,7,Minha empresa - benefício LITpass,88,9,5,0
186387442,Licenciatura,USP,Coordenador,Eletrodomesticos,0,0,1,7,Minha empresa - benefício LITpass,138,53,39,0
187191075,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Diretor,Montadora,1,1,1,5,Linkedin,49,26,13,0
912107067,Tecnólogo,UEPB,Gerente,Borracha,1,1,1,10,Minha empresa - benefício LITpass,26,24,23,0
360722364,SEM FORMAÇÃO,UFRJ,Analista,Oleo e Gas,0,0,1,10,Outros,25,25,25,2
885623930,Licenciatura,Universidade Metodista de Sao Paulo,Coordenador,Siderurgica,1,1,1,6,Outros,29,5,2,0
696401255,Bacharelado,Escola Paulista de Direito,Supervisor,Montadora,0,0,1,8,Linkedin,66,60,31,0
936545679,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Assessor,Eletrodomesticos,0,0,1,5,YouTube,100,99,99,3
288364919,Especialização,Escola Paulista de Direito,Advogado,Entretenimento,0,0,1,10,Minha empresa - benefício LITpass,27,27,25,1
426802179,Bacharelado,UNIP,Outros,Entretenimento,0,0,1,8,Facebook,55,29,28,1
321809425,Especialização,UFSCar,SEM EXPERIÊNCIA,Eletrodomesticos,0,0,1,6,Google,10,4,1,0
963049932,Especialização,FGV-RJ,Assessor,Borracha,1,1,1,4,Instagram,36,24,24,0
830680558,SEM FORMAÇÃO,UEPB,Sócio/Dono/Proprietário,Laminados,1,1,1,6,Mídia (revista/jornal/web),19,6,3,0
390146500,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,Entretenimento,1,1,1,9,Outros,136,39,33,0
794173062,Tecnólogo,Escola Paulista de Direito,Coordenador,Eletroeletronicos,1,1,1,9,YouTube,56,5,2,0
733111059,SEM FORMAÇÃO,UNICAMP,Sócio/Dono/Proprietário,Montadora,1,1,1,6,YouTube,23,21,21,0
979165758,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Coordenador,e-commerce,0,0,1,7,Outros,277,67,54,0
740756616,Bacharelado,Universidade Metodista de Sao Paulo,Advogado,Eletrodomesticos,0,0,1,5,Minha empresa - benefício LITpass,269,79,59,0
262582333,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,Montadora,1,1,1,3,Facebook,21,18,15,1
423202035,SEM FORMAÇÃO,FATEC,Supervisor,Eletroeletronicos,1,1,1,8,Minha empresa - benefício LITpass,41,9,7,0
444250544,Bacharelado,UNIVERSIDADE NOVE DE JULHO,Assessor,servicos,1,1,1,4,Outros,135,42,31,0
104291879,Especialização,Unesp,Analista Senior,Borracha,1,1,1,8,Linkedin,21,18,15,1
559084027,Especialização,UNIVERSIDADE NOVE DE JULHO,Diretor,Estado,0,0,1,10,YouTube,54,48,46,1
420565722,Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Assessor,Siderurgica,0,0,1,7,Minha empresa - benefício LITpass,20,6,5,0
336911180,Licenciatura,UFF,Supervisor,servicos,1,1,1,9,Linkedin,56,9,6,0
674076666,Licenciatura,UFF,SEM EXPERIÊNCIA,Eletrodomesticos,1,1,1,7,Minha empresa - benefício LITpass,27,20,13,0
941441735,Licenciatura,UFRN,SEM EXPERIÊNCIA,Oleo e Gas,0,0,1,6,Outros,30,24,23,1
142066187,Tecnólogo,Unesp,Diretor,Entretenimento,0,0,1,8,Linkedin,20,4,3,0
805273817,Especialização,UFSCar,Analista Senior,Eletrodomesticos,0,0,1,5,Minha empresa - benefício LITpass,81,31,16,0
360643548,Especialização,UFRN,Outros,Oleo e Gas,0,0,1,6,Linkedin,54,40,30,1
518596622,MBA,Escola Paulista de Direito,Sócio/Dono/Proprietário,Eletroeletronicos,0,0,1,9,Facebook,85,13,10,0
651393168,Especialização,UNIVERSIDADE NOVE DE JULHO,Supervisor,servicos,1,1,1,2,Google,112,25,15,0
426048872,Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,SEM EXPERIÊNCIA,Oleo e Gas,1,1,1,9,Outros,178,77,60,2
477368339,MBA,USP,Sócio/Dono/Proprietário,Borracha,1,1,1,8,Saint Paul,39,7,3,0
290264148,Especialização,UNICAMP,Supervisor,Estado,0,0,1,7,Mídia (revista/jornal/web),114,4,1,0
565815296,Bacharelado,UNIVERSIDADE NOVE DE JULHO,Analista,Siderurgica,0,0,1,5,Minha empresa - benefício LITpass,29,9,9,0
929335982,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,SEM EXPERIÊNCIA,Entretenimento,0,0,1,9,Linkedin,89,37,35,1
294823804,SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista,Entretenimento,0,0,1,6,Google,150,47,39,0
115190972,Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Diretor,Eletroeletronicos,0,0,1,3,YouTube,88,5,1,0
755366049,Bacharelado,FGV-RJ,Assessor,Eletrodomesticos,0,0,1,8,Minha empresa - benefício LITpass,61,61,61,6
573445428,Bacharelado,UFPE,Assessor,Laminados,0,0,1,8,Outros,153,60,57,0
906418951,Bacharelado,UFPE,Sócio/Dono/Proprietário,Montadora,0,0,1,2,Mídia (revista/jornal/web),165,70,43,0
272264722,Tecnólogo,UFPE,Supervisor,Eletrodomesticos,1,1,1,10,Mídia (revista/jornal/web),138,101,100,0
542128949,Licenciatura,UFF,SEM EXPERIÊNCIA,Borracha,0,0,1,10,Linkedin,99,67,65,2
355397124,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Supervisor,servicos,1,1,1,10,Minha empresa - benefício LITpass,119,116,113,0
865766620,Bacharelado,UNIP,Gerente,Montadora,1,1,1,2,YouTube,27,3,2,0
530365956,MBA,Universidade Metodista de Sao Paulo,Assessor,Eletroeletronicos,1,1,1,6,Minha empresa - benefício LITpass,21,13,11,0
141776567,SEM FORMAÇÃO,FATEC,SEM EXPERIÊNCIA,Eletrodomesticos,0,0,1,5,Facebook,10,6,3,0
779483316,Licenciatura,USP,Diretor,Eletrodomesticos,0,0,1,6,Saint Paul,138,41,34,0
101631186,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista,Laminados,1,1,1,3,Mídia (revista/jornal/web),199,18,11,0
204303471,MBA,Escola Paulista de Direito,Analista Senior,Entretenimento,0,0,1,8,Instagram,635,346,267,1
548586558,Especialização,Escola Paulista de Direito,Engenheiro,servicos,0,0,1,6,Outros,10,7,4,0
220445961,MBA,UNICAMP,SEM EXPERIÊNCIA,Montadora,0,0,1,6,Mídia (revista/jornal/web),94,47,40,0
282135861,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Diretor,Oleo e Gas,0,0,1,4,Outros,70,43,40,0
274528391,SEM FORMAÇÃO,UNIVERSIDADE NOVE DE JULHO,Analista,servicos,0,0,1,4,Instagram,140,59,41,1
789011342,Especialização,FACULDADE ANHANGUERA,Coordenador,Montadora,1,1,1,5,Outros,30,28,28,1
925562852,Tecnólogo,FACULDADE ANHANGUERA,Supervisor,Montadora,0,0,1,9,Instagram,29,4,2,0
308400125,SEM FORMAÇÃO,UFSCar,Supervisor,Estado,0,0,1,4,Saint Paul,10,3,1,0
985789377,Licenciatura,Unesp,Supervisor,Oleo e Gas,0,0,1,9,Outros,10,4,2,0
642609026,Especialização,USP,Outros,Oleo e Gas,0,0,1,10,Outros,88,54,43,0
994568715,MBA,UNIP,Advogado,Entretenimento,0,0,1,8,Outros,10,2,1,0
923628020,Bacharelado,UFF,Supervisor,Entretenimento,1,1,1,7,Linkedin,121,105,100,0
795403275,MBA,Universidade Metodista de Sao Paulo,SEM EXPERIÊNCIA,Borracha,0,0,1,9,Google,10,3,1,0
434381120,Bacharelado,UFRN,Supervisor,servicos,0,0,1,6,Linkedin,111,26,16,0
402676583,Tecnólogo,USP,Gerente,Eletrodomesticos,0,0,1,4,Instagram,30,30,30,0
785757920,Tecnólogo,UFPE,Advogado,Eletrodomesticos,1,1,1,6,Minha empresa - benefício LITpass,28,8,6,0
801451872,Tecnólogo,Unesp,Advogado,Borracha,0,0,1,3,Google,28,8,4,0
262479690,MBA,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Diretor,Eletrodomesticos,1,1,1,10,Google,53,23,9,0
106636645,SEM FORMAÇÃO,UFRJ,Diretor,servicos,1,1,1,4,YouTube,21,21,17,0
800014624,Bacharelado,UFF,Sócio/Dono/Proprietário,Siderurgica,0,0,1,2,Outros,188,122,116,1
845891563,Tecnólogo,Universidade Metodista de Sao Paulo,Assessor,Eletroeletronicos,0,0,1,4,Minha empresa - benefício LITpass,27,14,7,0
978261466,Bacharelado,Unesp,Engenheiro,Borracha,0,0,1,3,Facebook,37,2,1,0
415430301,Especialização,UFRJ,SEM EXPERIÊNCIA,Laminados,0,0,1,2,YouTube,110,110,109,3
208472997,Licenciatura,Unesp,Analista Senior,Estado,1,1,1,4,Facebook,90,83,80,5
776708684,SEM FORMAÇÃO,Escola Paulista de Direito,Diretor,Oleo e Gas,1,1,1,5,Mídia (revista/jornal/web),10,6,3,0
588436124,Tecnólogo,UFRN,Analista Senior,e-commerce,1,1,1,4,Outros,10,4,1,0
771238689,Tecnólogo,USP,Coordenador,e-commerce,1,1,1,2,YouTube,10,3,2,0
330616156,Tecnólogo,FGV-RJ,Gerente,Borracha,0,0,1,9,Outros,69,14,11,0
870017605,Licenciatura,Universidade Metodista de Sao Paulo,Outros,Estado,0,0,1,3,Outros,31,31,31,0
849850664,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Coordenador,Montadora,0,0,1,10,YouTube,41,12,8,0
497812228,Licenciatura,UNIP,Gerente,servicos,1,1,1,7,Outros,371,108,67,0
303154767,MBA,USP,SEM EXPERIÊNCIA,Laminados,0,0,1,5,Saint Paul,141,61,60,0
