id,graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,total_modulos,modulos_iniciados,modulos_finalizados,certificados,categoria
247548913.0,Tecnólogo,UNIP,Outros,Montadora,1.0,,1.0,8.0,Mídia (revista/jornal/web),10.0,3.0,2.0,0.0,perfil6
561672753.0,Especialização,UFSCar,Sócio/Dono/Proprietário,Estado,1.0,1.0,1.0,10.0,,40.0,4.0,2.0,0.0,perfil6
999863860.0,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,,Laminados,1.0,,,8.0,Mídia (revista/jornal/web),70.0,12.0,5.0,0.0,perfil5
636802469.0,Especialização,UNIP,Supervisor,,1.0,1.0,1.0,8.0,Minha empresa - benefício LITpass,27.0,27.0,27.0,0.0,perfil6
984060519.0,,UNIVERSIDADE PRESBITERIANA MACKENZIE,Gerente,,0.0,0.0,1.0,5.0,Linkedin,27.0,4.0,1.0,,perfil6
,Bacharelado,UFF,Gerente,Laminados,1.0,1.0,1.0,8.0,,63.0,,6.0,0.0,perfil5
780802301.0,Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,Supervisor,Estado,0.0,0.0,1.0,4.0,Facebook,10.0,7.0,5.0,0.0,perfil5
816172864.0,Tecnólogo,UFPE,Sócio/Dono/Proprietário,Estado,1.0,1.0,1.0,2.0,,339.0,,77.0,0.0,perfil2
636607849.0,Tecnólogo,UNIP,Assessor,Eletroeletronicos,0.0,0.0,1.0,6.0,Linkedin,10.0,10.0,,,perfil2
,Licenciatura,UFRN,Advogado,Siderurgica,0.0,0.0,,5.0,,152.0,120.0,,3.0,perfil1
,Especialização,UFPE,Supervisor,Estado,0.0,0.0,1.0,,Instagram,27.0,,2.0,0.0,perfil6
366791612.0,Tecnólogo,UFSCar,Engenheiro,Eletroeletronicos,,1.0,1.0,4.0,Google,27.0,6.0,5.0,0.0,perfil5
958957987.0,MBA,FGV-RJ,Analista Senior,,,0.0,1.0,,Mídia (revista/jornal/web),27.0,5.0,3.0,,perfil2
115971043.0,Especialização,UEPB,Supervisor,Borracha,1.0,1.0,1.0,2.0,Facebook,71.0,71.0,,4.0,perfil1
843730628.0,,FACULDADE ANHANGUERA,Advogado,,0.0,0.0,1.0,,Saint Paul,72.0,7.0,2.0,0.0,perfil6
573972098.0,SEM FORMAÇÃO,UNIP,Coordenador,,,1.0,1.0,,Instagram,60.0,12.0,4.0,0.0,perfil6
617787363.0,Especialização,,Analista Senior,,0.0,0.0,1.0,2.0,Facebook,40.0,40.0,40.0,2.0,perfil1
610669444.0,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,,Eletrodomesticos,1.0,1.0,1.0,10.0,Google,447.0,266.0,223.0,0.0,perfil2
335840071.0,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Advogado,Estado,0.0,0.0,1.0,4.0,YouTube,81.0,,22.0,0.0,perfil4
154785967.0,Licenciatura,FGV-RJ,Engenheiro,Eletroeletronicos,1.0,,,,Outros,21.0,8.0,3.0,2.0,perfil1
215708975.0,Licenciatura,Escola Paulista de Direito,SEM EXPERIÊNCIA,Oleo e Gas,1.0,1.0,1.0,6.0,Instagram,62.0,22.0,15.0,1.0,perfil2
644144804.0,Licenciatura,,Assessor,Eletrodomesticos,1.0,1.0,1.0,5.0,Outros,,36.0,33.0,1.0,perfil1
239652694.0,MBA,UEPB,Engenheiro,,,0.0,1.0,7.0,Mídia (revista/jornal/web),21.0,17.0,13.0,1.0,perfil1
553981163.0,Especialização,UNIVERSIDADE NOVE DE JULHO,,,0.0,0.0,1.0,4.0,YouTube,139.0,138.0,138.0,3.0,perfil4
387956573.0,SEM FORMAÇÃO,Unesp,Diretor,,,,1.0,3.0,Minha empresa - benefício LITpass,211.0,174.0,148.0,4.0,perfil1
266638943.0,Bacharelado,Unesp,Sócio/Dono/Proprietário,Entretenimento,1.0,,1.0,8.0,Google,33.0,,4.0,,perfil1
366050014.0,SEM FORMAÇÃO,UEPB,Sócio/Dono/Proprietário,,0.0,0.0,,2.0,YouTube,29.0,6.0,4.0,0.0,perfil6
,,FGV-RJ,Advogado,Borracha,0.0,0.0,1.0,,YouTube,114.0,113.0,110.0,3.0,perfil1
933517603.0,MBA,FATEC,Assessor,Estado,1.0,1.0,1.0,6.0,,27.0,7.0,6.0,0.0,perfil5
237952196.0,SEM FORMAÇÃO,FGV-RJ,Assessor,Borracha,0.0,0.0,1.0,6.0,Minha empresa - benefício LITpass,,32.0,12.0,0.0,perfil4
348418774.0,Especialização,UFRN,Outros,Eletrodomesticos,,1.0,1.0,9.0,Outros,303.0,169.0,,0.0,perfil2
373900312.0,Licenciatura,,Diretor,Laminados,1.0,1.0,1.0,9.0,Minha empresa - benefício LITpass,38.0,27.0,14.0,0.0,perfil4
582798870.0,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Sócio/Dono/Proprietário,Estado,1.0,1.0,1.0,7.0,Outros,328.0,,208.0,3.0,perfil1
978752514.0,Licenciatura,,Analista,Oleo e Gas,0.0,0.0,,,Minha empresa - benefício LITpass,56.0,56.0,56.0,,perfil1
891235928.0,MBA,UFRN,Diretor,Entretenimento,1.0,1.0,1.0,6.0,Facebook,,10.0,7.0,0.0,perfil5
382355945.0,MBA,UNICAMP,Gerente,servicos,1.0,1.0,1.0,8.0,,40.0,11.0,,0.0,perfil4
952015235.0,,UNICAMP,Outros,Laminados,,,1.0,5.0,Minha empresa - benefício LITpass,60.0,34.0,29.0,0.0,perfil2
583309246.0,Tecnólogo,UFSCar,Assessor,e-commerce,1.0,1.0,1.0,4.0,,245.0,,,0.0,perfil4
962306639.0,SEM FORMAÇÃO,UFRJ,Advogado,Montadora,1.0,1.0,,3.0,Saint Paul,33.0,3.0,2.0,0.0,perfil6
515335802.0,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,Borracha,1.0,1.0,1.0,7.0,Facebook,71.0,71.0,71.0,2.0,perfil6
242376748.0,,FATEC,Analista Senior,Eletroeletronicos,1.0,1.0,1.0,4.0,,29.0,,29.0,1.0,perfil1
951137678.0,,Unesp,Supervisor,servicos,0.0,0.0,1.0,2.0,Google,10.0,10.0,9.0,0.0,perfil3
562092103.0,Bacharelado,FGV-RJ,Analista,servicos,,1.0,1.0,5.0,Linkedin,100.0,99.0,99.0,3.0,perfil1
482504829.0,SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Advogado,Borracha,0.0,0.0,1.0,2.0,Instagram,57.0,,30.0,0.0,perfil2
654906630.0,Licenciatura,UFPE,Advogado,Siderurgica,0.0,0.0,1.0,,,100.0,99.0,99.0,3.0,perfil1
140266757.0,Licenciatura,UNICAMP,Supervisor,Montadora,1.0,1.0,1.0,3.0,Minha empresa - benefício LITpass,286.0,166.0,153.0,0.0,perfil2
163182576.0,Bacharelado,UFF,Assessor,servicos,0.0,0.0,1.0,8.0,Linkedin,16.0,10.0,8.0,0.0,perfil5
485247091.0,Bacharelado,FGV-RJ,Gerente,e-commerce,0.0,0.0,1.0,9.0,Mídia (revista/jornal/web),27.0,2.0,1.0,0.0,perfil6
972211133.0,Bacharelado,UFSCar,Advogado,Laminados,1.0,1.0,1.0,9.0,Outros,27.0,3.0,2.0,0.0,perfil6
152096947.0,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,,,0.0,0.0,1.0,,Saint Paul,331.0,,96.0,7.0,perfil6
719124709.0,Licenciatura,UFF,Sócio/Dono/Proprietário,Montadora,0.0,0.0,1.0,9.0,Outros,140.0,42.0,32.0,0.0,perfil2
489055154.0,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Gerente,Borracha,0.0,0.0,1.0,,,27.0,4.0,1.0,,perfil6
796363799.0,,,Engenheiro,Siderurgica,1.0,1.0,1.0,8.0,YouTube,86.0,46.0,37.0,0.0,perfil2
609726774.0,MBA,UFF,Outros,Eletroeletronicos,1.0,1.0,1.0,2.0,Instagram,81.0,62.0,58.0,0.0,perfil2
858240036.0,Especialização,FGV-RJ,Assessor,Montadora,1.0,,1.0,3.0,Minha empresa - benefício LITpass,30.0,4.0,2.0,0.0,perfil6
970516213.0,Tecnólogo,UFRN,Diretor,Oleo e Gas,1.0,1.0,1.0,6.0,,97.0,32.0,,0.0,perfil3
249611807.0,,FGV-RJ,Analista,e-commerce,0.0,0.0,1.0,7.0,Mídia (revista/jornal/web),79.0,,22.0,,perfil1
920991930.0,MBA,UFSCar,Sócio/Dono/Proprietário,Estado,1.0,1.0,1.0,3.0,Saint Paul,,42.0,,0.0,perfil3
855249956.0,Licenciatura,UEPB,Engenheiro,Siderurgica,,0.0,1.0,8.0,Outros,47.0,22.0,6.0,0.0,perfil5
168019778.0,MBA,,Analista,Siderurgica,1.0,1.0,1.0,9.0,Mídia (revista/jornal/web),27.0,,27.0,1.0,perfil3
761477876.0,Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,Engenheiro,,,,1.0,5.0,YouTube,37.0,1.0,1.0,0.0,perfil6
837322897.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Diretor,Oleo e Gas,0.0,0.0,1.0,4.0,Instagram,61.0,38.0,34.0,0.0,perfil2
913587456.0,SEM FORMAÇÃO,,SEM EXPERIÊNCIA,Montadora,1.0,1.0,1.0,6.0,Saint Paul,152.0,57.0,43.0,0.0,perfil2
545523867.0,MBA,UFSCar,Analista Senior,servicos,0.0,0.0,1.0,,Outros,30.0,4.0,3.0,0.0,perfil5
808596064.0,SEM FORMAÇÃO,UNIP,Gerente,servicos,1.0,1.0,1.0,7.0,Outros,33.0,3.0,,0.0,perfil6
574270974.0,Licenciatura,UFRN,Assessor,Montadora,1.0,1.0,1.0,6.0,Linkedin,31.0,3.0,1.0,0.0,perfil6
946135918.0,Especialização,UNICAMP,Diretor,Estado,1.0,1.0,1.0,6.0,Mídia (revista/jornal/web),29.0,6.0,,0.0,perfil6
530085666.0,Tecnólogo,UFPE,Outros,Borracha,,,1.0,5.0,Linkedin,71.0,25.0,18.0,0.0,perfil6
360928473.0,,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista,e-commerce,1.0,1.0,1.0,9.0,Google,100.0,36.0,33.0,,perfil2
696676325.0,Especialização,UNICAMP,,Oleo e Gas,0.0,,1.0,8.0,Instagram,736.0,195.0,,1.0,perfil1
610549193.0,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,,e-commerce,,0.0,1.0,7.0,Instagram,27.0,18.0,17.0,0.0,perfil1
530770694.0,,UFRN,Sócio/Dono/Proprietário,e-commerce,1.0,1.0,1.0,4.0,Outros,10.0,10.0,8.0,0.0,perfil5
128497554.0,MBA,UFF,Coordenador,,1.0,1.0,,4.0,Instagram,26.0,18.0,,0.0,perfil3
255196189.0,SEM FORMAÇÃO,UFF,Sócio/Dono/Proprietário,Montadora,1.0,1.0,1.0,5.0,,,38.0,36.0,1.0,perfil4
,MBA,,Advogado,Borracha,1.0,1.0,1.0,7.0,Saint Paul,28.0,9.0,6.0,0.0,perfil5
783544189.0,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Assessor,Siderurgica,0.0,0.0,1.0,6.0,Outros,27.0,27.0,25.0,0.0,perfil1
138477653.0,Tecnólogo,UFRJ,Diretor,Estado,0.0,0.0,,8.0,Outros,30.0,30.0,28.0,0.0,perfil2
962622822.0,Especialização,FACULDADE ANHANGUERA,Assessor,servicos,1.0,1.0,1.0,3.0,Outros,79.0,42.0,36.0,0.0,perfil6
519680303.0,Especialização,UFPE,Analista,Montadora,1.0,1.0,,,Linkedin,41.0,2.0,,0.0,perfil6
513560622.0,Tecnólogo,UNIP,Coordenador,servicos,0.0,,1.0,,Linkedin,129.0,43.0,37.0,0.0,perfil5
248569132.0,Licenciatura,USP,SEM EXPERIÊNCIA,Montadora,1.0,1.0,,5.0,Outros,31.0,,10.0,0.0,perfil4
760614596.0,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Diretor,Estado,0.0,0.0,1.0,6.0,Facebook,68.0,45.0,43.0,0.0,perfil2
369079110.0,MBA,FATEC,SEM EXPERIÊNCIA,e-commerce,1.0,1.0,,,Linkedin,29.0,5.0,3.0,,perfil6
927335047.0,,Universidade Metodista de Sao Paulo,Diretor,Entretenimento,1.0,1.0,1.0,6.0,YouTube,224.0,,27.0,0.0,perfil2
674064566.0,Especialização,UFF,Sócio/Dono/Proprietário,Siderurgica,0.0,0.0,,5.0,Instagram,10.0,8.0,,0.0,perfil5
,Especialização,UFPE,,servicos,1.0,1.0,1.0,,Saint Paul,30.0,30.0,30.0,0.0,perfil2
129302319.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Assessor,,1.0,1.0,1.0,2.0,Facebook,62.0,29.0,29.0,0.0,perfil5
375799710.0,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Gerente,servicos,0.0,0.0,1.0,,YouTube,30.0,,1.0,0.0,perfil6
139893499.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Advogado,Estado,1.0,1.0,1.0,9.0,Mídia (revista/jornal/web),31.0,26.0,22.0,0.0,perfil2
919378880.0,Licenciatura,Unesp,Assessor,Borracha,1.0,1.0,1.0,10.0,Google,140.0,89.0,85.0,0.0,perfil5
141806156.0,Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,Gerente,Montadora,1.0,1.0,1.0,10.0,Linkedin,10.0,3.0,1.0,0.0,perfil6
526296951.0,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Engenheiro,Borracha,0.0,0.0,1.0,2.0,Outros,571.0,195.0,134.0,1.0,perfil1
740706242.0,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Analista,Eletroeletronicos,1.0,1.0,1.0,2.0,Minha empresa - benefício LITpass,132.0,18.0,13.0,0.0,perfil4
330744728.0,Tecnólogo,FGV-RJ,Coordenador,Borracha,0.0,0.0,1.0,4.0,Linkedin,30.0,3.0,1.0,0.0,perfil6
323952716.0,Tecnólogo,,Outros,Entretenimento,0.0,,,7.0,Saint Paul,28.0,3.0,1.0,0.0,perfil3
293762776.0,Tecnólogo,UFRJ,SEM EXPERIÊNCIA,servicos,0.0,,1.0,9.0,,116.0,12.0,6.0,,perfil5
654412492.0,Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,Engenheiro,,1.0,1.0,1.0,9.0,,10.0,4.0,2.0,0.0,perfil6
582903469.0,SEM FORMAÇÃO,UFPE,,,1.0,1.0,1.0,5.0,YouTube,40.0,5.0,,0.0,perfil6
,Especialização,UFPE,Gerente,servicos,0.0,0.0,1.0,3.0,Saint Paul,62.0,18.0,,0.0,perfil4
999888835.0,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Coordenador,Oleo e Gas,0.0,0.0,1.0,9.0,Google,30.0,11.0,4.0,0.0,perfil6
718115477.0,SEM FORMAÇÃO,FACULDADE ANHANGUERA,Sócio/Dono/Proprietário,servicos,0.0,0.0,1.0,,Linkedin,33.0,9.0,5.0,0.0,perfil5
,SEM FORMAÇÃO,UNIP,Supervisor,Oleo e Gas,0.0,0.0,1.0,2.0,Mídia (revista/jornal/web),31.0,3.0,1.0,0.0,perfil6
475493452.0,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Sócio/Dono/Proprietário,Oleo e Gas,1.0,,1.0,3.0,Google,27.0,5.0,2.0,0.0,perfil6
635302135.0,,USP,Gerente,Montadora,,1.0,1.0,,Google,30.0,13.0,,0.0,perfil4
808052989.0,Licenciatura,UFSCar,Analista,Oleo e Gas,0.0,0.0,1.0,4.0,Saint Paul,56.0,56.0,56.0,2.0,perfil2
657609600.0,,UNIVERSIDADE CRUZEIRO DO SUL,Supervisor,Borracha,0.0,0.0,1.0,8.0,Outros,18.0,,3.0,0.0,perfil6
943108473.0,Bacharelado,,Advogado,e-commerce,1.0,1.0,1.0,4.0,,,,1.0,0.0,perfil6
758603362.0,SEM FORMAÇÃO,UFSCar,Sócio/Dono/Proprietário,Oleo e Gas,0.0,,1.0,4.0,Mídia (revista/jornal/web),30.0,6.0,,0.0,perfil6
231030746.0,Especialização,UNIP,Analista Senior,Entretenimento,1.0,1.0,1.0,9.0,Instagram,444.0,50.0,,0.0,perfil3
942978023.0,MBA,Escola Paulista de Direito,Supervisor,Eletroeletronicos,1.0,1.0,1.0,9.0,Outros,27.0,8.0,6.0,0.0,perfil5
363319142.0,Licenciatura,UNIVERSIDADE CRUZEIRO DO SUL,,servicos,0.0,0.0,,3.0,YouTube,114.0,3.0,,0.0,perfil6
461888270.0,Bacharelado,Universidade Metodista de Sao Paulo,Gerente,Laminados,1.0,1.0,1.0,9.0,,40.0,10.0,6.0,0.0,perfil5
522836500.0,,FACULDADE ANHANGUERA,Advogado,Siderurgica,,1.0,1.0,7.0,Instagram,,35.0,,0.0,perfil4
704951509.0,,UFRJ,Sócio/Dono/Proprietário,Eletrodomesticos,,1.0,1.0,6.0,Linkedin,56.0,8.0,4.0,0.0,perfil6
893107066.0,Licenciatura,UFRJ,,servicos,1.0,1.0,1.0,9.0,Saint Paul,29.0,29.0,25.0,1.0,perfil1
547683695.0,Especialização,Unesp,Gerente,Montadora,1.0,1.0,1.0,2.0,Linkedin,10.0,,2.0,0.0,perfil6
976117092.0,SEM FORMAÇÃO,UEPB,Outros,,,1.0,1.0,5.0,Google,57.0,16.0,,0.0,perfil4
988407647.0,Especialização,UFRJ,Diretor,Entretenimento,1.0,1.0,1.0,2.0,Saint Paul,18.0,18.0,18.0,0.0,perfil3
543066598.0,Tecnólogo,Unesp,Engenheiro,Borracha,0.0,0.0,1.0,10.0,Facebook,71.0,37.0,36.0,1.0,perfil1
455996437.0,Especialização,,Gerente,Oleo e Gas,0.0,0.0,1.0,,Facebook,138.0,127.0,125.0,3.0,perfil1
346241117.0,MBA,UEPB,Gerente,Laminados,1.0,1.0,1.0,2.0,Saint Paul,68.0,13.0,9.0,,perfil4
510798503.0,Tecnólogo,UNICAMP,Diretor,Siderurgica,,0.0,1.0,7.0,Instagram,33.0,31.0,30.0,0.0,perfil2
230877209.0,MBA,UNIVERSIDADE NOVE DE JULHO,Advogado,Oleo e Gas,1.0,1.0,1.0,10.0,Linkedin,120.0,50.0,,,perfil2
659134379.0,MBA,UFRN,Outros,e-commerce,1.0,1.0,,8.0,Outros,52.0,30.0,29.0,2.0,perfil1
359220179.0,Bacharelado,UFSCar,Analista,,1.0,1.0,1.0,4.0,Instagram,54.0,48.0,45.0,0.0,perfil2
,Licenciatura,UFRJ,Sócio/Dono/Proprietário,e-commerce,1.0,1.0,,8.0,Instagram,10.0,4.0,3.0,0.0,perfil2
492796552.0,Licenciatura,UFPE,Coordenador,Eletrodomesticos,1.0,1.0,1.0,10.0,,,18.0,18.0,0.0,perfil6
555102179.0,Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,Coordenador,Oleo e Gas,,0.0,1.0,4.0,,10.0,5.0,3.0,,perfil6
415347035.0,Licenciatura,UFF,SEM EXPERIÊNCIA,Montadora,0.0,0.0,1.0,10.0,Linkedin,10.0,6.0,3.0,0.0,perfil6
398250546.0,Licenciatura,UFRN,,Borracha,1.0,1.0,1.0,,,9.0,5.0,4.0,0.0,perfil6
439728650.0,Tecnólogo,UFPE,Supervisor,Montadora,0.0,0.0,1.0,5.0,Mídia (revista/jornal/web),18.0,2.0,1.0,0.0,perfil6
134295576.0,,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,,Borracha,0.0,0.0,1.0,6.0,Saint Paul,31.0,31.0,,1.0,perfil1
495224269.0,SEM FORMAÇÃO,UNIVERSIDADE CRUZEIRO DO SUL,Outros,servicos,0.0,,1.0,5.0,Outros,87.0,67.0,59.0,1.0,perfil1
515899064.0,Tecnólogo,,Engenheiro,e-commerce,1.0,1.0,1.0,2.0,Outros,10.0,4.0,3.0,0.0,perfil6
587426928.0,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,,Siderurgica,1.0,1.0,1.0,6.0,Google,52.0,23.0,21.0,0.0,perfil2
312567647.0,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Outros,servicos,0.0,0.0,1.0,4.0,Google,178.0,136.0,120.0,1.0,perfil1
452042856.0,Bacharelado,UFPE,Analista,Oleo e Gas,0.0,0.0,1.0,7.0,Google,10.0,10.0,7.0,0.0,perfil5
782099307.0,,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Supervisor,Eletrodomesticos,1.0,1.0,1.0,4.0,Outros,10.0,9.0,8.0,0.0,perfil5
558410358.0,Licenciatura,,Analista Senior,e-commerce,1.0,1.0,,2.0,Instagram,10.0,3.0,2.0,0.0,perfil5
446171401.0,MBA,Unesp,Outros,Siderurgica,,1.0,1.0,8.0,,58.0,29.0,28.0,0.0,perfil2
384414917.0,Bacharelado,USP,,,0.0,0.0,1.0,4.0,YouTube,30.0,3.0,1.0,0.0,perfil6
249674419.0,Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,Supervisor,Eletroeletronicos,1.0,1.0,,,Google,150.0,38.0,19.0,0.0,perfil3
482702201.0,SEM FORMAÇÃO,,Outros,Entretenimento,0.0,0.0,1.0,10.0,,49.0,,2.0,0.0,perfil6
917433652.0,MBA,Escola Paulista de Direito,Diretor,Entretenimento,0.0,0.0,1.0,4.0,Minha empresa - benefício LITpass,100.0,44.0,41.0,0.0,perfil2
387417655.0,Tecnólogo,UFRN,Gerente,Borracha,1.0,1.0,1.0,4.0,Google,242.0,114.0,110.0,1.0,perfil1
941156559.0,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Diretor,,1.0,1.0,1.0,10.0,Outros,59.0,12.0,9.0,0.0,perfil4
662123866.0,Licenciatura,UFPE,Assessor,Oleo e Gas,1.0,1.0,1.0,3.0,Mídia (revista/jornal/web),299.0,289.0,286.0,5.0,perfil1
260744684.0,,FGV-RJ,,Eletroeletronicos,0.0,0.0,1.0,6.0,Instagram,30.0,4.0,,0.0,perfil5
835725956.0,MBA,FATEC,Supervisor,Laminados,0.0,0.0,,7.0,Google,27.0,4.0,1.0,,perfil6
307459306.0,MBA,Escola Paulista de Direito,Outros,Estado,0.0,0.0,1.0,7.0,Outros,86.0,51.0,45.0,0.0,perfil2
379019801.0,MBA,UFSCar,Coordenador,Estado,1.0,1.0,1.0,6.0,Facebook,96.0,26.0,16.0,0.0,perfil6
552839221.0,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Engenheiro,e-commerce,1.0,1.0,1.0,6.0,YouTube,20.0,4.0,2.0,0.0,perfil6
781119767.0,Tecnólogo,UNIP,Analista,e-commerce,1.0,1.0,1.0,2.0,Minha empresa - benefício LITpass,100.0,99.0,,2.0,perfil1
954910128.0,Tecnólogo,UEPB,Assessor,Entretenimento,1.0,1.0,1.0,8.0,Instagram,,189.0,,0.0,perfil2
512394523.0,Licenciatura,,Outros,e-commerce,1.0,1.0,1.0,2.0,Saint Paul,140.0,121.0,119.0,,perfil6
375149755.0,Licenciatura,UEPB,Advogado,Siderurgica,1.0,1.0,,6.0,YouTube,10.0,,5.0,0.0,perfil4
511563784.0,Tecnólogo,FATEC,Diretor,Siderurgica,1.0,1.0,1.0,2.0,Google,67.0,13.0,7.0,0.0,perfil5
914661166.0,Tecnólogo,FATEC,Diretor,Montadora,1.0,1.0,1.0,4.0,Google,95.0,13.0,9.0,1.0,perfil1
492050843.0,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,Supervisor,e-commerce,0.0,0.0,1.0,3.0,Outros,160.0,147.0,146.0,5.0,perfil1
910198939.0,Tecnólogo,FGV-RJ,Engenheiro,Eletroeletronicos,1.0,,1.0,7.0,,10.0,,3.0,,perfil6
979724334.0,Bacharelado,USP,Gerente,Estado,0.0,0.0,1.0,3.0,Google,43.0,37.0,32.0,,perfil2
878513754.0,Tecnólogo,USP,Supervisor,Borracha,0.0,0.0,1.0,,Instagram,40.0,17.0,16.0,0.0,perfil3
299020243.0,Licenciatura,UFF,Diretor,e-commerce,0.0,0.0,,4.0,Instagram,,60.0,,0.0,perfil2
524318719.0,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Gerente,Montadora,1.0,1.0,1.0,5.0,Instagram,135.0,135.0,135.0,3.0,perfil1
445732740.0,Licenciatura,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Supervisor,Borracha,1.0,1.0,1.0,7.0,Google,38.0,7.0,4.0,0.0,perfil6
317331051.0,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Oleo e Gas,0.0,0.0,,9.0,YouTube,76.0,40.0,24.0,0.0,perfil2
953370382.0,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Advogado,Eletroeletronicos,0.0,0.0,1.0,6.0,Minha empresa - benefício LITpass,54.0,48.0,46.0,0.0,perfil2
411353573.0,Licenciatura,UFPE,SEM EXPERIÊNCIA,,0.0,0.0,1.0,3.0,Google,112.0,,,,perfil2
707938628.0,SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,,Siderurgica,0.0,,1.0,3.0,,27.0,4.0,1.0,0.0,perfil6
317111501.0,Especialização,UFPE,Analista,Oleo e Gas,1.0,1.0,1.0,8.0,Google,30.0,,16.0,0.0,perfil3
674071548.0,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Assessor,Oleo e Gas,1.0,,1.0,,Instagram,23.0,9.0,8.0,0.0,perfil6
253533469.0,SEM FORMAÇÃO,UNIVERSIDADE CRUZEIRO DO SUL,,Estado,1.0,1.0,1.0,6.0,Mídia (revista/jornal/web),27.0,7.0,5.0,0.0,perfil5
438488152.0,Bacharelado,UNIP,,Entretenimento,1.0,1.0,1.0,8.0,Mídia (revista/jornal/web),33.0,33.0,33.0,0.0,perfil2
872288598.0,Tecnólogo,FATEC,Gerente,Entretenimento,,0.0,1.0,3.0,Outros,144.0,26.0,23.0,0.0,perfil2
848222936.0,Bacharelado,Escola Paulista de Direito,Gerente,Eletrodomesticos,0.0,0.0,1.0,7.0,Minha empresa - benefício LITpass,36.0,4.0,2.0,0.0,perfil6
,Especialização,USP,Coordenador,,1.0,1.0,1.0,,Saint Paul,84.0,12.0,10.0,0.0,perfil4
816430376.0,Bacharelado,FATEC,,servicos,1.0,1.0,1.0,9.0,Mídia (revista/jornal/web),328.0,166.0,131.0,2.0,perfil1
,Bacharelado,USP,Advogado,,0.0,0.0,1.0,4.0,Linkedin,,14.0,12.0,1.0,perfil1
196198049.0,SEM FORMAÇÃO,UEPB,Engenheiro,,1.0,1.0,1.0,8.0,Linkedin,99.0,79.0,77.0,0.0,perfil2
168189905.0,Tecnólogo,UFPE,,Oleo e Gas,0.0,0.0,1.0,7.0,Saint Paul,56.0,30.0,25.0,0.0,perfil2
538571720.0,,,Outros,Oleo e Gas,0.0,0.0,1.0,,Minha empresa - benefício LITpass,64.0,17.0,12.0,0.0,perfil4
,Especialização,INSPER INSTITUTO DE ENSINO E PESQUISA,Engenheiro,Borracha,1.0,1.0,1.0,2.0,Saint Paul,,4.0,,0.0,perfil6
560305269.0,Tecnólogo,Escola Paulista de Direito,Diretor,Borracha,0.0,0.0,1.0,9.0,Linkedin,26.0,3.0,,0.0,perfil6
831994909.0,Licenciatura,Universidade Metodista de Sao Paulo,,e-commerce,1.0,1.0,1.0,10.0,Minha empresa - benefício LITpass,137.0,32.0,,0.0,perfil2
323743467.0,Licenciatura,,SEM EXPERIÊNCIA,Estado,1.0,1.0,,5.0,Instagram,33.0,33.0,33.0,0.0,perfil6
